body,createdAt,ticketId,fromMe
"*Manu Ditzel - Vitao Alimentos:*
Oiii Lucas tudo bem querido ?","2025-08-08 14:04:27.001000",64398260,1
Áudio,"2025-08-21 09:08:18.001000",64399865,1
Áudio,"2025-08-20 15:41:54.001000",64399865,0
"Boa atrde","2025-08-20 15:41:39.002000",64399865,0
Oie,"2025-08-20 15:41:35.001000",64399865,0
,"2025-08-18 16:21:04.001000",64399865,1
,"2025-08-18 16:20:55.002000",64399865,1
"Vou mandar","2025-08-18 16:15:54.001000",64399865,0
"*Helder Brunkow - Vitao Alimentos:*
E podemos ver algo em um próximo pedido, algo bonificado para que não saiam perdendo tanto","2025-08-18 15:47:43.001000",64399865,1
"*Helder Brunkow - Vitao Alimentos:*
A Vitao não tem politica de troca, mas vou passar essa situação para a Daiane que é a Gestora aqui do canal","2025-08-18 15:47:18.002000",64399865,1
"*Helder Brunkow - Vitao Alimentos:*
Pra ver de qual forma conseguimos ajudar","2025-08-18 15:46:53.001000",64399865,1
"*Helder Brunkow - Vitao Alimentos:*
Me passa a quantidade exata que tem aí em estoque, por favor","2025-08-18 15:46:43.001000",64399865,1
Áudio,"2025-08-18 14:19:07.001000",64399865,0
,"2025-08-18 14:18:55.001000",64399865,0
"*Helder Brunkow - Vitao Alimentos:*
Consegue me passar qual a data da compra desse produto?","2025-08-18 09:09:39.002000",64399865,1
"*Helder Brunkow - Vitao Alimentos:*
Ela comentou comigo sobre esse produto","2025-08-18 09:09:27.001000",64399865,1
"*Helder Brunkow - Vitao Alimentos:*
Olá, bom dia Elaine.
Tudo bem?","2025-08-18 09:09:09.001000",64399865,1
Áudio,"2025-08-18 09:06:54.002000",64399865,0
Áudio,"2025-08-18 09:06:28.001000",64399865,0
,"2025-08-18 09:06:12.001000",64399865,0
,"2025-08-18 09:06:05.001000",64399865,0
"*Helder Brunkow - Vitao Alimentos:*
Estou enviando de bonificação:

5 Doce de pote Beijinho
5 Doce de pote Brigadeiro
5 Doce de pote Cocada","2025-08-11 10:39:02.002000",64399865,1
"*Helder Brunkow - Vitao Alimentos:*
Ficou fechado R$ 3.509,00 o total e será faturado - 35/42/49dd 
Frete CIF","2025-08-11 10:38:33.002000",64399865,1
Obrigada,"2025-08-11 09:51:46.002000",64399865,0
"Tá bem","2025-08-11 09:51:44.001000",64399865,0
Áudio,"2025-08-11 09:50:53.001000",64399865,1
Áudio,"2025-08-11 09:48:17.002000",64399865,0
Áudio,"2025-08-11 09:48:05.001000",64399865,0
,"2025-08-11 09:47:54.001000",64399865,0
"*Helder Brunkow - Vitao Alimentos:*
O pedido está em R$ 3335","2025-08-11 09:40:27.001000",64399865,1
,"2025-08-11 09:32:01.002000",64399865,1
,"2025-08-11 09:31:44.001000",64399865,1
,"2025-08-11 09:31:29.001000",64399865,1
,"2025-08-11 09:31:13.001000",64399865,1
,"2025-08-11 09:30:57.001000",64399865,1
Áudio,"2025-08-11 09:30:50.001000",64399865,1
Áudio,"2025-08-11 09:21:40.001000",64399865,0
Áudio,"2025-08-11 09:21:37.004000",64399865,0
"*Helder Brunkow - Vitao Alimentos:*
Conseguiu dar uma olhada nos itens faltantes para completar o pedido?","2025-08-11 09:05:51.001000",64399865,1
"*Helder Brunkow - Vitao Alimentos:*
Olá, bom dia Elaine.
Tudo bem? 😊","2025-08-11 09:05:26.001000",64399865,1
Áudio,"2025-08-08 16:04:36.002000",64399865,1
,"2025-08-08 16:03:31.002000",64399865,1
Áudio,"2025-08-08 15:56:56.002000",64399865,1
Áudio,"2025-08-08 15:56:37.002000",64399865,1
Áudio,"2025-08-08 15:50:07.002000",64399865,0
,"2025-08-08 15:49:52.001000",64399865,0
Áudio,"2025-08-08 15:31:48.001000",64399865,1
Áudio,"2025-08-08 15:31:03.001000",64399865,1
Áudio,"2025-08-08 15:29:45.001000",64399865,1
Áudio,"2025-08-08 15:29:33.001000",64399865,0
Áudio,"2025-08-08 15:29:23.001000",64399865,0
Áudio,"2025-08-08 15:29:10.002000",64399865,0
Áudio,"2025-08-08 15:29:03.002000",64399865,1
Áudio,"2025-08-08 15:28:45.001000",64399865,1
Áudio,"2025-08-08 15:27:03.001000",64399865,0
Áudio,"2025-08-08 15:26:47.002000",64399865,0
,"2025-08-08 15:26:45.001000",64399865,0
Áudio,"2025-08-08 15:26:41.001000",64399865,0
Áudio,"2025-08-08 15:26:39.001000",64399865,1
,"2025-08-08 15:24:24.002000",64399865,1
,"2025-08-08 15:24:07.003000",64399865,1
Áudio,"2025-08-08 14:52:14.003000",64399865,0
Áudio,"2025-08-08 14:52:12.001000",64399865,0
"*Helder Brunkow - Vitao Alimentos:*
Falta R$ 720,00","2025-08-08 11:13:24.001000",64399865,1
Áudio,"2025-08-08 10:58:33.002000",64399865,0
Áudio,"2025-08-08 10:26:46.001000",64399865,1
Áudio,"2025-08-08 10:04:08.003000",64399865,0
Áudio,"2025-08-08 10:02:10.001000",64399865,1
Áudio,"2025-08-08 09:51:18.001000",64399865,0
Áudio,"2025-08-08 09:41:53.001000",64399865,1
"*Helder Brunkow - Vitao Alimentos:*
Olá, bom dia Elaine.
Tudo bem?","2025-08-08 09:41:13.001000",64399865,1
Áudio,"2025-08-07 18:03:56.001000",64399865,0
,"2025-08-07 18:03:50.002000",64399865,0
Áudio,"2025-08-07 18:03:47.001000",64399865,0
,"2025-08-07 18:03:30.001000",64399865,0
,"2025-08-07 18:03:28.001000",64399865,0
,"2025-08-07 18:03:26.001000",64399865,0
"*Helder Brunkow - Vitao Alimentos:*
Goiabada eu coloquei uma caixa como  me pediu","2025-08-07 15:00:38.001000",64399865,1
"*Helder Brunkow - Vitao Alimentos:*
Ahh certo!","2025-08-07 15:00:25.001000",64399865,1
Áudio,"2025-08-07 14:40:17.004000",64399865,0
"*Helder Brunkow - Vitao Alimentos:*
A bananada desse, tem interesse em pegar?","2025-08-07 14:34:11.001000",64399865,1
"*Helder Brunkow - Vitao Alimentos:*
Esse eu coloquei","2025-08-07 14:34:02.001000",64399865,1
,"2025-08-07 14:30:55.003000",64399865,0
"*Helder Brunkow - Vitao Alimentos:*
Até então o seu pedido está dessa forma","2025-08-07 11:53:00.001000",64399865,1
,"2025-08-07 11:52:48.003000",64399865,1
Áudio,"2025-08-07 11:05:31.001000",64399865,0
,"2025-08-07 11:05:17.005000",64399865,0
Áudio,"2025-08-07 11:05:10.001000",64399865,0
Áudio,"2025-08-07 11:04:27.002000",64399865,0
Áudio,"2025-08-07 11:04:21.001000",64399865,0
Áudio,"2025-08-07 10:43:06.001000",64399865,1
,"2025-08-07 10:41:21.002000",64399865,1
Áudio,"2025-08-07 10:23:18.001000",64399865,0
Áudio,"2025-08-07 10:23:07.001000",64399865,0
Áudio,"2025-08-07 10:22:59.001000",64399865,0
Esse,"2025-08-07 10:22:49.001000",64399865,0
Áudio,"2025-08-07 10:09:56.002000",64399865,1
,"2025-08-07 10:09:01.001000",64399865,1
Áudio,"2025-08-07 10:08:23.001000",64399865,1
Áudio,"2025-08-07 10:06:52.003000",64399865,1
,"2025-08-07 10:06:17.001000",64399865,1
Áudio,"2025-08-07 10:03:22.001000",64399865,1
"*Helder Brunkow - Vitao Alimentos:*
Esses cookies eles são

Zero lactose
Zero Glúten 
Zero Açúcar","2025-08-07 09:21:56.001000",64399865,1
"*Helder Brunkow - Vitao Alimentos:*
Bom dia Elaine, tudo bem?","2025-08-07 09:21:20.001000",64399865,1
"1 caixa","2025-08-06 17:27:13.001000",64399865,0
,"2025-08-06 17:27:09.001000",64399865,0
Áudio,"2025-08-06 17:26:37.001000",64399865,0
,"2025-08-06 17:26:32.006000",64399865,0
Áudio,"2025-08-06 17:26:27.001000",64399865,0
,"2025-08-06 17:26:23.001000",64399865,0
Áudio,"2025-08-06 17:26:18.001000",64399865,0
,"2025-08-06 17:26:11.001000",64399865,0
Áudio,"2025-08-06 17:26:07.001000",64399865,0
,"2025-08-06 17:25:46.001000",64399865,0
Áudio,"2025-08-06 17:25:41.001000",64399865,0
,"2025-08-06 17:25:18.002000",64399865,0
Áudio,"2025-08-06 17:25:11.001000",64399865,0
,"2025-08-06 17:24:58.001000",64399865,0
Áudio,"2025-08-06 16:34:50.001000",64399865,1
Áudio,"2025-08-06 16:34:14.001000",64399865,1
,"2025-08-06 16:33:26.001000",64399865,1
,"2025-08-06 16:33:03.001000",64399865,1
,"2025-08-06 16:32:06.003000",64399865,1
,"2025-08-06 16:31:19.002000",64399865,1
,"2025-08-06 16:30:16.001000",64399865,1
Áudio,"2025-08-06 16:27:09.001000",64399865,1
"No momento nossos atendentes não estão disponíveis. Nosso horário de atendimento é de 08h às 18h. Mas fique tranquilo(a) que assim que retornarmos você será respondido(a).","2025-08-05 23:36:07.645000",64399865,1
Áudio,"2025-08-05 23:36:07.001000",64399865,0
"No momento nossos atendentes não estão disponíveis. Nosso horário de atendimento é de 08h às 18h. Mas fique tranquilo(a) que assim que retornarmos você será respondido(a).","2025-08-05 23:36:04.309000",64399865,1
Áudio,"2025-08-05 23:36:03.001000",64399865,0
"No momento nossos atendentes não estão disponíveis. Nosso horário de atendimento é de 08h às 18h. Mas fique tranquilo(a) que assim que retornarmos você será respondido(a).","2025-08-05 23:35:45.978000",64399865,1
Áudio,"2025-08-05 23:35:45.001000",64399865,0
"No momento nossos atendentes não estão disponíveis. Nosso horário de atendimento é de 08h às 18h. Mas fique tranquilo(a) que assim que retornarmos você será respondido(a).","2025-08-05 23:35:31.174000",64399865,1
Oie,"2025-08-05 23:35:30.001000",64399865,0
"*Helder Brunkow - Vitao Alimentos:*
Está precisando de cotação? 😊","2025-08-04 15:20:50.002000",64399865,1
"*Helder Brunkow - Vitao Alimentos:*
Olá, boa tarde Elaine. 
Tudo bem?","2025-08-04 15:20:25.001000",64399865,1
,"2025-08-04 13:02:07.001000",64399865,0
,"2025-08-29 11:27:58.001000",64400191,1
,"2025-08-29 11:27:37.001000",64400191,1
"*Manu Ditzel - Vitao Alimentos:*
E ai vamos fechar um pedido bem bacana ?","2025-08-29 09:52:45.001000",64400191,1
"*Manu Ditzel - Vitao Alimentos:*
Bom dia tudo bem ?","2025-08-29 09:52:28.001000",64400191,1
Áudio,"2025-08-28 12:03:52.001000",64400191,1
Áudio,"2025-08-28 12:01:36.001000",64400191,0
"*Manu Ditzel - Vitao Alimentos:*
Vi que começou um pedido em nosso portal !!","2025-08-28 09:56:11.001000",64400191,1
"Beth Doce Ervas agradece seu contato. Como podemos ajudar?","2025-08-28 09:55:43.002000",64400191,0
"*Manu Ditzel - Vitao Alimentos:*
Oiii tudo bem","2025-08-28 09:55:41.002000",64400191,1
Obrigada,"2025-08-13 15:49:55.001000",64407444,0
Áudio,"2025-08-13 14:47:21.001000",64407444,1
"*Manu Ditzel - Vitao Alimentos:*
ai que bom","2025-08-13 14:46:51.001000",64407444,1
Obrigada,"2025-08-13 14:42:18.004000",64407444,0
"Agora pouco","2025-08-13 14:42:16.003000",64407444,0
Chegou,"2025-08-13 14:42:11.002000",64407444,0
Áudio,"2025-08-13 14:37:15.001000",64407444,1
Obrigada,"2025-08-13 10:06:23.002000",64407444,0
"*Manu Ditzel - Vitao Alimentos:*
Vou ver aqui para você !","2025-08-13 10:04:28.002000",64407444,1
"*Manu Ditzel - Vitao Alimentos:*
Bommm dia gataaa","2025-08-13 10:04:22.001000",64407444,1
Áudio,"2025-08-13 09:59:31.001000",64407444,0
Ok,"2025-08-05 09:53:11.001000",64407444,0
"*Manu Ditzel - Vitao Alimentos:*
simm","2025-08-05 08:59:59.001000",64407444,1
"Esses são Drageados da promoção 40#%","2025-08-05 08:53:34.002000",64407444,0
"*Manu Ditzel - Vitao Alimentos:*
Fica assim,  posso mandar faturar amiga ?","2025-08-05 08:52:53.001000",64407444,1
,"2025-08-05 08:52:01.001000",64407444,1
"*Manu Ditzel - Vitao Alimentos:*
é o de banana vegano estamos com 40% de desconto","2025-08-05 08:50:38.001000",64407444,1
"Qual diferença de valor ?","2025-08-05 08:48:00.001000",64407444,0
"Não precisa pode ser normal","2025-08-05 08:47:56.001000",64407444,0
"*Manu Ditzel - Vitao Alimentos:*
O vegano?","2025-08-05 08:47:04.001000",64407444,1
"*Manu Ditzel - Vitao Alimentos:*
Pode ser querida","2025-08-05 08:46:56.001000",64407444,1
"Pode ser ?","2025-08-05 08:46:14.001000",64407444,0
"1 Drageado de banana","2025-08-05 08:46:11.001000",64407444,0
Áudio,"2025-08-05 08:44:58.001000",64407444,1
"*Manu Ditzel - Vitao Alimentos:*
Ta bomm","2025-08-05 08:43:17.001000",64407444,1
"Tô precisando dos chocolates","2025-08-05 08:38:58.001000",64407444,0
"Me envia sem mesmo por favor","2025-08-05 08:38:53.001000",64407444,0
"Bom dia","2025-08-05 08:38:48.003000",64407444,0
Áudio,"2025-08-05 08:33:24.001000",64407444,1
"Obrigada ☺️","2025-08-01 17:25:40.001000",64407444,0
"*Manu Ditzel - Vitao Alimentos:*
Vou mandar aqui então, obrigada pela parceria de sempreee 💚","2025-08-01 16:03:20.001000",64407444,1
Ok,"2025-08-01 15:52:32.001000",64407444,0
"Por lá","2025-08-01 15:52:23.001000",64407444,0
"Ah mas era assim mesmo né ?!","2025-08-01 15:52:21.001000",64407444,0
Áudio,"2025-08-01 15:51:29.001000",64407444,1
"Qual seria sequência ?","2025-08-01 15:44:51.002000",64407444,0
"Achei era direto lá","2025-08-01 15:44:48.001000",64407444,0
"*Manu Ditzel - Vitao Alimentos:*
Posso dar sequencia querida ?","2025-08-01 15:44:14.001000",64407444,1
"*Manu Ditzel - Vitao Alimentos:*
Oiii Vania, vi que finalizou o seu pedido no portal E-commerce","2025-08-01 15:44:08.001000",64407444,1
"*Manu Ditzel - Vitao Alimentos:*
Amendoa 40%
Banana Meio amargo 40%
Castanha de Caju 40%
Maracujá 20%","2025-08-11 15:56:43.002000",64417972,1
"*Manu Ditzel - Vitao Alimentos:*
Gostaria de estar lhe apresentando as campanhas que temos vigente, tenho certeza que vai adorar !!

Tamaras khalas 1kg / 5 kg   -   COM 35% DE DESCONTO
Linha disney  -   COM 10% DE DESCONTO
Drageados - COM 40% DE DESCONTO  (consultar sabores)","2025-08-11 15:56:38.003000",64417972,1
"*Manu Ditzel - Vitao Alimentos:*
oii, tudo bem ?","2025-08-11 15:52:46.001000",64417972,1
"*Manu Ditzel - Vitao Alimentos:*
Bomm diaaaa Dai tudo bem ? 

Estou fazendo a pesquisa de satisfação dos nossos clientes. e gostaria de saber qual motivo não pegou mais as mini gotas conosco ?","2025-08-11 09:22:05.001000",64418195,1
Áudio,"2025-08-07 16:54:20.001000",64418195,1
,"2025-08-07 16:53:25.001000",64418195,1
"*Manu Ditzel - Vitao Alimentos:*
Oiii Dai tudo bem ?","2025-08-07 16:49:31.001000",64418195,1
"*Manu Ditzel - Vitao Alimentos:*
Oiii Dai, gostaria de estar lhe apresentando a campanha desse mês, qual melhor momento para falarmos sobre isso ?","2025-08-07 09:54:57.001000",64418195,1
Áudio,"2025-08-08 18:29:49.001000",64418734,0
"*Manu Ditzel - Vitao Alimentos:*
Amendoa
castanha de caju (veg)
banana meio amargo (veg)
Maracujá *25% off*","2025-08-08 14:21:40.002000",64418734,1
"*Manu Ditzel - Vitao Alimentos:*
Estou com uma campanha de 40% de desconto, lembrei de você ... Esta saindo a 90 reais o kilo","2025-08-08 14:21:03.003000",64418734,1
"*Manu Ditzel - Vitao Alimentos:*
Como esta seu estoque dos drageados ?","2025-08-08 14:19:34.003000",64418734,1
"*Manu Ditzel - Vitao Alimentos:*
kkkkkkk mãe é outra historia né .... Faz tudoooooo mesmo","2025-08-08 14:17:52.001000",64418734,1
"Eu mesma 😬🤭","2025-08-08 14:15:49.002000",64418734,0
"*Manu Ditzel - Vitao Alimentos:*
Emm eu gostaria de saber quem esta fazendo o compras da loja nesse seu período de puerpério ?","2025-08-08 13:57:10.001000",64418734,1
"*Manu Ditzel - Vitao Alimentos:*
Aiii graças a deus né 😍","2025-08-08 13:56:43.001000",64418734,1
"Linda d cheia de saúde 🙏🏻🥰","2025-08-08 13:55:32.001000",64418734,0
"Tudo bem","2025-08-08 13:55:22.002000",64418734,0
Oii,"2025-08-08 13:55:20.001000",64418734,0
"*Manu Ditzel - Vitao Alimentos:*
Espero que bem e cheia de saude !","2025-08-08 13:51:09.001000",64418734,1
"*Manu Ditzel - Vitao Alimentos:*
Oiii Denise tudo bem ? Como esta a sua nenem ?","2025-08-08 13:50:59.002000",64418734,1
,"2025-08-29 11:32:03.001000",64418762,1
"*Manu Ditzel - Vitao Alimentos:*
Todos meus clientes que eram de distribuidor e começou a pegar conosco direto, preferiram assim pois a praticidade de ter tudo em um só lugar !","2025-08-14 13:40:44.001000",64418762,1
"*Manu Ditzel - Vitao Alimentos:*
Começa a pegar aqui com nos de forma interna que temos todos os produtos da VITAo e mais a nossa linha a granel !","2025-08-14 13:38:05.003000",64418762,1
"Lá da matriz","2025-08-14 13:37:47.001000",64418762,0
"Geralmente é a Talyta que pede acredito que sim","2025-08-14 13:37:41.004000",64418762,0
"*Manu Ditzel - Vitao Alimentos:*
Compram hoje com distribuidor ?","2025-08-14 13:36:00.002000",64418762,1
"Oi bom dia tudo bem 
Desculpe a demora 
A correria continua 😬😁
Dei uma olhada sim ja trabalhamos com alguns produtos de vcs mas por enquanto ainda nao precisamos de reposição","2025-08-14 12:10:24.002000",64418762,0
Áudio,"2025-08-14 12:04:30.003000",64418762,1
"*Manu  - Vitao*:
Oiii fer tudo bem querida ?","2025-08-13 12:10:07.668000",64418762,1
"*Manu Ditzel - Vitao Alimentos:*
Gostaria que desse uma oportunidade para nos em sua loja !!","2025-08-11 10:14:34.001000",64418762,1
"*Manu Ditzel - Vitao Alimentos:*
Lembro que tinha comentado que estava de aniversario a loja ! E estava sem tempo de ver sobre o pedido.","2025-08-11 10:13:21.001000",64418762,1
"*Manu Ditzel - Vitao Alimentos:*
Oii Fer tudo bem ?","2025-08-11 10:10:43.002000",64418762,1
"*Manu Ditzel - Vitao Alimentos:*
Segue NF conforme solicitado !","2025-08-11 17:28:06.001000",64419286,1
"*Manu Ditzel - Vitao Alimentos:*
Oiii Ale tudo bem ?","2025-08-11 17:28:00.002000",64419286,1
"NF 360333.pdf","2025-08-11 17:27:46.001000",64419286,1
"*Manu Ditzel - Vitao Alimentos:*
Já vou dar sequencia ali no pedido e colocar prioridade","2025-08-04 15:01:37.001000",64419286,1
"*Manu Ditzel - Vitao Alimentos:*
Vi que finalizou seu carrinho conosco, fico muito feliz !!","2025-08-04 14:58:51.001000",64419286,1
"*Manu Ditzel - Vitao Alimentos:*
Oii tudo bem ?","2025-08-04 14:58:15.001000",64419286,1
"*Larissa Padilha :*
Oii, tudo bem? Aqui é a Lari da Vitao Alimentos 💚 

Estou procurando o responsável pelas compras dos produtos embalados e a granel, você poderia me informar quem cuida dessa parte? 🙏","2025-08-18 13:53:22.001000",64419679,1
,"2025-08-11 16:48:43.002000",64419679,1
"*Larissa Padilha :*
_Atenção lojista_  

Produtos naturais de alta qualidade para encantar seus clientes e aumentar suas vendas!
Temos opções a granel e embaladas, preços competitivos e condições especiais para abastecer sua loja. 

Estoque pronto para envio!","2025-08-11 16:48:32.002000",64419679,1
"*Helder Brunkow - Vitao Alimentos:*
Por nada!

Demais dúvidas, fico a disposição!","2025-08-18 16:37:09.002000",64430681,1
"*Helder Brunkow - Vitao Alimentos:*
Essas são as duas ultimas que foram emitidas pra você Rick","2025-08-18 16:36:42.001000",64430681,1
obrigado,"2025-08-18 16:36:19.002000",64430681,0
,"2025-08-18 16:36:19.001000",64430681,1
,"2025-08-18 16:36:10.002000",64430681,1
?,"2025-08-18 16:35:10.001000",64430681,0
Conseguiu,"2025-08-18 16:35:08.001000",64430681,0
"*Helder Brunkow - Vitao Alimentos:*
Vou pegar aqui e já te mando","2025-08-18 16:06:19.003000",64430681,1
"*Helder Brunkow - Vitao Alimentos:*
Boa tarde Rick, tudo certo?","2025-08-18 16:06:13.002000",64430681,1
"Não veio","2025-08-18 16:05:28.001000",64430681,0
"Pode me enviar a nf desse último pedido ?","2025-08-18 16:05:26.001000",64430681,0
"Boa tarde","2025-08-18 16:05:13.001000",64430681,0
